Age,Money,Credit_level,Grade
47,454500000,4,3
45,13500000,3,2
37,42300000,7,2
63,15100000,6,1
36,46200000,5,2
65,20500000,3,2
66,33900000,7,1
39,49800000,4,2
51,612900000,8,3
39,19400000,4,2
44,3300000,6,2
66,25400000,2,2
47,44400000,3,2
36,802600000,4,4
31,47400000,7,2
43,39400000,6,2
52,13400000,2,2
68,12800000,4,1
73,30300000,8,1
55,1600000,1,3
37,36000000,3,2
76,29700000,1,3
39,5200000,7,2
23,21000000,2,3
60,10200000,4,1
53,11100000,2,2
42,17900000,4,2
57,960700000,4,3
61,47600000,8,1
39,577000000,1,5
60,704900000,8,3
74,42000000,3,2
44,600000,5,2
54,28700000,7,1
75,31400000,2,2
26,5100000,8,2
44,560400000,5,3
49,15200000,8,1
77,705600000,4,3
65,29000000,1,3
48,48000000,1,3
32,40000000,6,2
49,1200000,6,1
56,592700000,5,3
64,43700000,7,1
61,2400000,5,1
77,5400000,1,3
58,48300000,1,3
52,15300000,6,1
65,5500000,1,3
79,433000000,8,2
42,28800000,2,3
39,48500000,4,2
37,15700000,4,2
23,6700000,6,3
64,26100000,4,1
53,27800000,3,2
59,243700000,8,2
67,844900000,3,3
35,28100000,6,2
63,243200000,7,2
36,7300000,1,3
34,11500000,4,2
67,1700000,3,2
68,263600000,8,2
76,33600000,5,1
22,807800000,1,6
61,3600000,6,1
27,8300000,8,2
21,32400000,7,3
79,17600000,8,1
52,637200000,4,3
76,830800000,8,3
42,38600000,7,2
54,25800000,8,1
38,629400000,5,3
67,24200000,8,1
39,28300000,7,2
41,9800000,2,2
29,14700000,7,2
56,104300000,4,2
25,45400000,8,2
59,6400000,4,1
49,631600000,1,5
34,480300000,6,3
74,34600000,8,1
50,39600000,1,3
42,42000000,6,2
33,20700000,7,2
71,749400000,4,3
21,25200000,6,3
43,542700000,1,5
41,19500000,3,2
78,20200000,5,1
49,42700000,5,2
36,867300000,1,5
34,8300000,6,2
67,152100000,4,2
78,11700000,7,1
79,37500000,7,1
42,1200000,1,3
51,18900000,1,3
46,31500000,4,2
21,18900000,2,3
33,40200000,7,2
23,9000000,2,3
55,6800000,7,1
53,3100000,7,1
80,16200000,2,2
50,28100000,1,3
80,1000000,7,1
24,1400000,4,3
20,91100000,3,3
25,16500000,1,4
44,340500000,2,3
47,34800000,3,2
42,27000000,7,2
69,520600000,1,4
50,25800000,5,2
33,29700000,1,4
34,28600000,6,2
55,32800000,2,2
79,43800000,5,1
80,15400000,8,1
60,995500000,8,3
61,49600000,8,1
79,5800000,2,2
41,28500000,5,2
53,262800000,4,2
21,16600000,5,3
51,8300000,4,2
23,17100000,4,3
28,35000000,7,2
26,40500000,6,2
42,500000,7,2
40,44000000,7,2
52,4800000,7,1
28,27800000,2,3
32,7200000,1,4
40,23500000,8,2
37,108500000,8,2
46,562600000,7,3
40,17800000,5,2
49,34500000,1,3
24,13500000,4,3
30,139600000,1,4
61,2200000,2,2
29,12900000,2,3
49,182000000,1,3
57,802500000,6,3
73,47700000,6,1
30,7000000,5,2
25,31800000,7,2
65,46500000,6,1
56,513300000,3,3
80,416600000,8,2
57,40300000,7,1
37,202500000,1,4
64,21200000,8,1
60,185000000,7,2
50,33300000,2,2
30,12800000,4,2
49,26000000,3,2
28,25100000,3,3
59,8800000,2,2
44,862100000,7,3
26,13800000,8,2
46,224800000,3,2
63,3800000,2,2
76,40100000,5,1
56,15600000,8,1
58,25300000,3,2
80,4000000,5,1
74,30000000,3,2
47,46000000,8,1
55,15300000,3,2
62,13500000,1,3
30,207800000,7,3
56,45400000,3,2
54,724800000,2,3
28,19800000,7,2
67,13100000,1,3
42,21300000,2,2
21,155700000,1,5
79,13800000,3,2
75,46400000,6,1
45,35500000,3,2
59,15800000,6,1
20,49600000,8,3
25,14800000,8,2
70,28300000,7,1
58,3200000,1,3
60,46900000,4,2
71,12000000,6,1
29,100000,6,2
73,8800000,8,1
35,955500000,1,5
69,151900000,8,1
36,294100000,7,2
64,15000000,5,1
65,21000000,4,1
24,41500000,2,3
39,39100000,7,2
21,10700000,3,3
37,18400000,8,2
59,713700000,1,5
59,13200000,2,2
62,7200000,7,1
24,608000000,1,5
41,747300000,2,4
28,46500000,1,4
37,7600000,3,2
73,28200000,6,1
71,314400000,3,2
30,11100000,7,2
41,17100000,1,3
39,19600000,5,2
30,44800000,1,4
39,43600000,6,2
66,15800000,4,1
65,26200000,7,1
73,10400000,3,2
46,15100000,8,1
47,44300000,3,2
39,11800000,6,2
78,567800000,2,3
41,47500000,2,3
66,4700000,5,1
42,40100000,7,2
21,18500000,3,3
72,9000000,4,1
54,38000000,4,2
44,820400000,3,4
66,853600000,1,5
48,651300000,4,3
56,300000,4,2
46,34400000,3,2
29,4800000,6,2
80,44100000,5,1
35,38600000,6,2
64,46900000,2,2
52,6300000,2,2
43,23700000,4,2
67,20500000,5,1
23,6300000,5,3
48,34200000,1,3
63,206500000,5,2
39,1000000,6,2
41,26100000,2,3
76,130300000,2,2
78,6800000,4,1
63,581400000,1,4
61,438300000,5,2
71,1000000,3,2
80,41600000,3,2
25,570800000,8,3
71,21100000,7,1
22,749400000,7,4
72,27800000,2,2
36,20400000,2,3
49,7700000,5,2
69,243400000,3,2
37,19300000,3,2
42,18600000,7,2
66,12100000,6,1
24,894800000,4,4
42,977600000,2,4
38,40000000,8,2
77,36200000,8,1
56,36700000,7,1
61,38700000,8,1
41,4100000,5,2
75,49000000,3,2
52,4800000,7,1
46,359200000,2,3
69,26100000,3,2
28,170900000,3,3
36,770000000,6,3
58,45900000,6,1
67,31900000,5,1
22,24800000,2,3
79,38400000,8,1
24,46800000,6,3
76,41600000,1,3
32,13400000,8,2
71,39800000,5,1
20,9600000,2,3
36,18900000,2,3
43,191100000,8,2
36,32900000,7,2
69,32500000,5,1
24,31200000,3,3
40,677900000,7,3
60,24100000,4,2
32,46300000,1,4
76,508500000,6,2
47,125100000,8,2
68,47000000,1,3
70,44100000,8,1
62,28800000,8,1
46,22600000,7,2
67,43000000,7,1
22,17900000,3,3
35,18500000,1,3
66,133100000,5,2
73,48000000,4,1
52,33900000,8,1
43,157300000,3,2
29,38600000,5,2
44,644200000,4,3
67,6500000,1,3
66,3500000,3,2
51,21800000,5,2
33,30800000,3,2
53,25200000,4,2
49,43500000,1,3
75,49000000,1,3
79,100000,5,1
77,39600000,8,1
28,36500000,2,3
54,896800000,8,3
37,48200000,1,3
62,2800000,1,3
29,44800000,7,2
33,36500000,3,2
39,32300000,3,2
76,39700000,3,2
55,494600000,5,3
34,217100000,1,4
65,47800000,3,2
77,3200000,1,3
52,40700000,8,1
69,235600000,2,3
64,43200000,8,1
41,42700000,2,3
53,2900000,8,1
75,22900000,5,1
70,8200000,1,3
26,15400000,1,4
49,40200000,7,1
72,16000000,5,1
33,34700000,8,2
41,888100000,3,4
33,46700000,1,4
52,5500000,6,1
45,4000000,3,2
77,45300000,8,1
37,6200000,5,2
25,971300000,3,5
58,7600000,8,1
53,27400000,1,3
42,17400000,5,2
36,360400000,6,3
55,33100000,7,1
71,8700000,3,2
43,37000000,1,3
74,30700000,2,2
31,836900000,1,5
25,5400000,8,2
44,10100000,8,1
65,39000000,6,1
38,48000000,7,2
67,4900000,6,1
64,28100000,2,2
38,34900000,8,2
38,465300000,3,3
33,35700000,1,4
22,22700000,3,3
32,13300000,4,2
21,15100000,5,3
55,602000000,3,3
63,33800000,5,1
64,27000000,7,1
22,799800000,7,4
53,8400000,8,1
57,36500000,2,2
68,14100000,8,1
36,4500000,1,3
38,2300000,3,2
22,668300000,2,5
21,45900000,6,3
21,114300000,2,3
67,37300000,6,1
68,43400000,8,1
27,11400000,1,4
72,23700000,8,1
53,27600000,7,1
71,10800000,5,1
32,36100000,8,2
72,893100000,4,3
21,32100000,3,3
47,888400000,6,3
77,30500000,6,1
78,1700000,1,3
48,559000000,8,3
49,39600000,2,2
41,394900000,5,3
23,22600000,1,4
26,36700000,5,3
80,37900000,7,1
58,995900000,8,3
58,3300000,3,2
26,40100000,8,2
59,17800000,1,3
61,1600000,7,1
79,19700000,6,1
23,32300000,2,3
80,12800000,3,1
23,24200000,8,3
75,17800000,8,1
59,42100000,2,2
54,300000,8,1
29,149000000,7,2
31,25300000,1,4
80,44300000,2,2
61,42300000,7,1
69,37800000,2,2
35,41800000,5,2
37,600000,5,2
28,2700000,6,2
66,7400000,6,1
35,1900000,1,3
22,24100000,4,3
38,9500000,6,2
71,342200000,4,2
74,11100000,2,2
29,24100000,2,3
54,33300000,3,2
57,992600000,6,3
21,335900000,1,5
34,14600000,6,2
37,161000000,2,3
24,48400000,6,3
37,8300000,6,2
36,1400000,4,2
60,989400000,6,3
67,31200000,7,1
49,46000000,5,2
66,36800000,6,1
29,45000000,4,2
34,20700000,6,2
60,600000,1,3
26,37200000,2,3
34,45200000,1,4
70,7700000,5,1
40,20900000,4,2
46,31800000,2,2
25,36500000,1,4
56,11400000,7,1
50,989300000,2,4
49,17400000,8,1
65,21000000,6,1
27,40600000,3,3
28,27700000,8,2
54,3100000,5,1
49,43800000,3,2
39,2000000,1,3
40,13400000,7,2
36,16400000,8,2
80,991300000,5,3
70,4800000,1,3
69,9800000,6,1
41,670500000,6,3
75,4400000,4,1
69,537500000,3,3
21,637200000,3,4
60,7900000,3,2
45,608200000,5,3
71,35800000,1,3
34,3300000,4,2
33,10000000,2,3
55,930800000,3,4
25,707100000,6,4
29,789900000,3,4
50,20500000,6,1
23,602400000,5,4
80,539500000,4,3
55,963200000,1,5
79,6700000,1,3
77,19200000,7,1
38,41400000,3,2
35,8500000,6,2
80,23100000,2,2
72,45800000,5,1
27,48900000,5,2
57,142700000,8,2
38,37700000,2,3
33,34900000,5,2
53,17100000,6,1
39,8400000,1,3
30,13000000,3,3
26,31300000,7,2
28,18700000,1,4
45,9100000,5,2
70,900400000,2,4
32,19800000,7,2
73,41100000,4,1
39,28100000,7,2
32,42100000,6,2
49,4200000,3,2
48,747200000,1,5
31,727000000,2,4
79,12500000,4,1
49,64900000,4,2
49,31300000,1,3
62,23500000,2,2
56,245000000,5,2
77,286700000,5,2
74,644400000,1,4
26,45900000,4,3
29,37200000,4,2
46,46600000,4,2
65,4200000,3,2
29,13300000,4,2
79,15000000,4,1
77,2000000,4,1
78,6500000,5,1
58,700000,8,1
66,44400000,1,3
32,35800000,1,4
65,48400000,2,2
63,32300000,3,2
37,5200000,7,2
71,2000000,6,1
57,2600000,2,2
59,7800000,6,1
47,774000000,6,3
20,42700000,8,3
59,18800000,7,1
48,46800000,8,1
43,38200000,7,2
35,11100000,6,2
51,903300000,7,3
47,991500000,6,3
22,47000000,2,3
23,6800000,2,3
56,48700000,5,2
40,82400000,3,2
40,35400000,5,2
23,13700000,7,3
22,30100000,2,3
70,100000,5,1
74,901000000,1,5
71,240500000,3,2
51,7300000,6,1
36,879600000,8,3
22,43000000,4,3
79,50000000,2,2
53,20400000,6,1
80,665700000,5,3
75,44300000,2,2
67,40800000,6,1
26,622200000,6,3
39,22400000,4,2
58,30700000,2,2
37,41900000,5,2
46,41900000,5,2
77,40100000,3,2
67,10200000,1,3
61,23900000,4,2
32,46700000,2,3
28,37800000,4,3
42,19700000,3,2
37,41700000,3,2
42,706100000,4,3
56,48100000,2,2
55,28200000,3,2
22,300000,1,4
49,17100000,7,1
53,43700000,5,2
56,23600000,3,2
29,30600000,2,3
60,20700000,6,1
28,40300000,5,2
28,39200000,1,4
79,12300000,1,3
36,12100000,6,2
28,35800000,3,3
36,271700000,8,2
45,12100000,2,2
57,873300000,3,3
70,43800000,1,3
41,41700000,1,3
62,18200000,5,1
25,662900000,1,5
67,470900000,2,3
67,16800000,6,1
63,33800000,5,1
56,32300000,6,1
48,107200000,8,2
30,494300000,4,3
69,603100000,3,3
24,33600000,2,3
48,43300000,2,2
63,19300000,5,1
50,47300000,8,1
48,28500000,1,3
44,46000000,4,2
57,613200000,8,3
43,28900000,4,2
48,21600000,3,2
71,7000000,2,2
47,16000000,8,1
70,8900000,3,2
46,321200000,3,3
32,17200000,7,2
59,48100000,5,1
23,30900000,8,3
22,486700000,8,3
33,33400000,6,2
79,17300000,8,1
26,86400000,2,3
51,44300000,3,2
61,26100000,8,1
32,45000000,5,2
76,95900000,3,2
57,30600000,7,1
71,586800000,5,3
75,102400000,7,1
48,12000000,1,3
77,18500000,8,1
76,35500000,5,1
49,647600000,3,3
56,32400000,7,1
60,5900000,5,1
30,2700000,4,2
42,24700000,8,2
74,17400000,8,1
45,736000000,7,3
54,38000000,1,3
64,36900000,5,1
71,50600000,5,1
48,380600000,8,2
50,537800000,7,3
73,1900000,7,1
47,35200000,8,1
48,20600000,8,1
33,1700000,7,2
70,46000000,2,2
66,34100000,4,1
73,8300000,2,2
41,5800000,2,2
24,2200000,4,3
67,18900000,7,1
70,200000,6,1
33,979000000,2,5
25,27000000,6,2
74,455200000,3,3
50,26600000,1,3
53,15000000,5,1
53,36400000,2,2
21,16100000,2,3
26,49100000,6,2
56,24000000,7,1
21,37200000,3,3
69,7300000,5,1
74,10100000,6,1
51,9600000,3,2
45,3700000,2,2
21,8700000,8,3
74,2500000,1,3
25,896200000,5,4
72,30200000,4,1
44,18100000,4,2
65,3100000,2,2
27,874100000,8,4
30,3200000,1,4
73,654500000,8,3
31,34800000,1,4
69,3400000,5,1
20,686800000,5,4
37,280100000,2,3
33,16000000,3,2
32,1200000,3,2
69,18400000,7,1
24,2300000,8,2
65,7600000,3,2
33,265200000,1,4
75,48300000,2,2
21,392100000,5,3
56,16900000,6,1
28,436400000,7,3
49,31700000,6,2
47,518000000,3,3
27,48500000,5,2
74,18300000,3,2
67,371200000,3,3
34,14100000,5,2
53,26000000,3,2
38,26700000,4,2
33,28200000,7,2
54,18000000,4,2
56,528500000,2,3
47,22600000,1,3
39,8700000,8,2
65,712700000,2,3
33,4000000,1,4
34,10100000,2,3
52,36800000,4,2
27,44900000,4,3
36,248800000,4,3
34,703800000,7,3
79,11600000,6,1
80,34700000,6,1
32,18100000,8,2
30,896500000,4,4
52,22200000,4,2
33,870400000,5,4
30,35000000,7,2
77,37300000,2,2
30,20600000,1,4
54,28000000,4,2
28,17700000,2,3
67,16000000,6,1
38,48400000,6,2
27,701800000,1,5
41,40000000,2,3
45,568100000,2,3
69,856800000,8,3
46,951800000,7,3
74,13300000,4,1
53,43900000,8,1
77,683100000,4,3
32,37000000,2,3
43,16900000,5,2
33,677500000,8,3
65,571900000,5,3
47,41800000,7,2
68,7200000,2,2
22,637000000,5,4
43,48100000,7,2
51,13800000,7,1
33,48900000,8,2
67,10400000,2,2
39,32800000,7,2
44,46400000,7,2
61,45300000,8,1
79,131500000,2,2
53,868900000,7,3
80,414100000,6,2
48,979800000,2,4
74,16100000,6,1
44,31800000,5,2
45,15500000,4,2
38,13600000,5,2
59,43100000,4,2
47,205400000,1,4
62,35000000,5,1
36,46000000,5,2
74,38600000,1,3
38,36400000,8,2
61,38100000,5,1
30,24700000,2,3
47,18400000,4,2
55,46400000,2,2
43,22000000,5,2
46,528100000,6,3
50,985000000,4,4
53,12500000,1,3
69,43200000,7,1
63,33600000,8,1
50,300000,1,3
32,39300000,2,3
76,34000000,8,1
23,49600000,5,3
36,449400000,1,5
56,14300000,4,2
50,8200000,6,1
20,23000000,8,3
78,1200000,1,3
75,17600000,6,1
34,27000000,7,2
34,42600000,8,2
60,791600000,3,3
65,13000000,5,1
72,6100000,7,1
64,39700000,8,1
46,685000000,4,3
76,18400000,1,3
29,19300000,5,2
22,25300000,6,3
58,45300000,1,3
28,37100000,7,2
71,542100000,7,2
45,5600000,5,2
36,41800000,6,2
80,110700000,3,2
78,30900000,8,1
44,23300000,3,2
28,25900000,2,3
75,393800000,4,2
59,464100000,8,2
29,47500000,6,2
47,44200000,3,2
43,31200000,3,2
48,76500000,8,2
46,20400000,2,2
29,10700000,3,3
32,30900000,8,2
24,7100000,2,3
44,6900000,5,2
68,31200000,2,2
55,34000000,5,1
46,7700000,5,2
25,22300000,7,2
34,985200000,8,4
28,3000000,5,2
27,12100000,2,3
67,22900000,6,1
76,48600000,7,1
69,900000,4,1
46,567400000,2,3
70,459100000,4,2
79,32200000,1,3
32,550600000,2,4
73,41100000,4,1
73,34600000,1,3
58,35900000,8,1
25,28000000,3,3
69,4800000,2,2
60,9300000,4,1
39,41500000,3,2
54,44500000,4,2
33,14800000,1,4
36,1200000,6,2
56,12600000,3,2
76,168200000,2,2
54,29500000,4,2
30,405600000,1,5
42,562800000,8,3
40,14800000,1,3
66,18500000,6,1
56,653000000,8,3
36,871300000,7,3
25,743600000,8,4
49,7000000,2,2
34,24900000,3,2
28,34400000,1,4
46,34700000,2,2
22,10800000,1,4
67,44000000,1,3
57,632900000,2,3
70,13000000,3,2
43,40700000,6,2
47,44600000,1,3
61,12400000,2,2
78,5500000,7,1
71,991400000,6,3
31,39700000,2,3
35,613200000,2,4
27,7800000,7,2
64,7000000,8,1
63,42200000,3,2
55,39400000,7,1
55,37300000,2,2
58,47400000,2,2
38,32000000,6,2
40,867500000,7,3
27,41200000,2,3
35,877300000,5,4
77,45200000,2,2
61,9500000,5,1
26,26800000,4,3
74,267900000,7,2
54,38100000,2,2
65,49800000,8,1
39,273100000,1,4
29,11600000,4,2
36,43300000,5,2
78,21100000,6,1
47,38400000,1,3
43,959800000,1,5
42,17300000,7,2
55,620200000,7,3
53,21200000,8,1
42,22800000,1,3
69,37800000,5,1
26,691900000,4,4
62,12500000,8,1
36,29600000,1,3
67,122900000,7,1
28,7400000,4,2
45,24600000,7,2
40,900300000,5,4
28,3300000,6,2
31,8900000,8,2
67,49000000,1,3
66,2600000,2,2
59,471300000,8,2
27,900000,8,2
76,545000000,6,2
61,50000000,6,1
74,47100000,5,1
46,35700000,1,3
57,22900000,3,2
70,45700000,7,1
50,30500000,3,2
51,585900000,6,3
20,866200000,3,5
20,67600000,5,3
64,8600000,6,1
29,411700000,5,3
21,702700000,5,4
51,225400000,4,2
30,22700000,6,2
59,46900000,5,1
31,888300000,4,4
65,596900000,7,3
73,16600000,6,1
48,2800000,4,2
61,5000000,2,2
68,16800000,3,2
80,186300000,1,3
41,146800000,5,2
56,616000000,3,3
25,47000000,4,3
23,33700000,1,4
36,800000,5,2
30,35700000,6,2
46,41500000,7,2
80,14600000,5,1
77,22100000,6,1
62,44200000,6,1
54,13700000,1,3
74,879300000,6,3
47,6700000,5,2
46,358300000,8,2
79,6800000,1,3
41,37300000,5,2
20,11300000,6,3
23,12900000,3,3
20,314100000,2,4
34,13100000,5,2
72,32200000,2,2
33,38400000,8,2
33,43600000,1,4
62,35200000,6,1
40,27300000,6,2
21,125600000,5,3
38,45500000,6,2
35,573000000,3,3
43,48200000,3,2
66,10800000,1,3
77,16700000,5,1
59,7200000,2,2
52,16300000,5,2
71,40000000,7,1
31,35000000,5,2
32,147000000,1,4
39,40000000,3,2
52,11000000,5,1
58,335200000,3,3
32,21000000,5,2
70,9800000,4,1
51,14400000,6,1
24,6300000,8,2
35,826600000,6,3
37,587000000,7,3
20,12700000,2,3
60,26300000,2,2
64,1700000,3,2
51,38800000,2,2
30,28700000,1,4
27,45900000,6,2
68,32700000,2,2
74,29600000,7,1
56,32100000,3,2
58,10800000,5,1
60,25100000,5,1
53,24000000,3,2
62,6400000,4,1
57,35500000,1,3
37,11000000,1,3
43,36300000,6,2
29,880000000,4,4
51,762400000,3,3
32,36200000,6,2
72,480200000,2,3
63,179800000,5,2
57,49100000,1,3
33,5200000,2,3
43,13000000,5,2
63,3000000,4,1
43,512300000,5,3
31,44900000,4,2
22,18400000,6,3
24,10200000,8,2
43,2000000,5,2
53,49700000,2,2
55,41200000,6,1
78,18900000,3,2
70,437500000,3,3
68,718700000,1,5
37,46000000,1,3
78,29800000,4,1
75,26900000,1,3
73,18600000,2,2
32,10800000,2,3
59,22600000,5,1
73,39500000,6,1
76,135300000,1,3
27,750100000,6,4
65,14000000,1,3
74,307200000,4,2
20,13700000,1,5
41,21700000,3,2
30,700000,1,4
63,20700000,8,1
73,3400000,2,2
48,466100000,1,4
36,200000,7,2
60,11600000,7,1
73,1800000,3,2
74,18300000,1,3
53,1300000,2,2
68,353200000,6,2
65,7200000,3,2
38,10300000,6,2
56,37800000,2,2
67,27300000,7,1
55,26000000,8,1
29,45600000,4,2
43,219600000,4,2
26,7100000,2,3
44,286700000,3,3
73,731600000,7,3
52,29500000,1,3
26,32300000,5,3
40,25400000,6,2
75,33100000,8,1
47,8100000,1,3
29,41500000,5,2
67,42200000,1,3
26,7400000,7,2
80,885100000,1,5
70,42400000,1,3
55,298900000,3,2
61,332600000,2,3
48,724900000,4,3
80,172100000,6,1
74,6500000,4,1
54,29600000,1,3
44,44500000,2,2
23,843300000,5,4
79,18000000,8,1
40,30800000,6,2
52,34000000,3,2
22,19500000,3,3
76,30000000,6,1
74,761000000,2,3
78,48200000,6,1
80,40800000,7,1
48,2600000,8,1
74,376500000,6,2
33,8800000,4,2
43,689300000,8,3
21,100000,1,4
53,12600000,6,1
33,13200000,1,4
68,21400000,3,2
77,45300000,7,1
30,772800000,7,3
80,35400000,4,1
38,24700000,2,3
32,30700000,1,4
43,296600000,6,2
43,687000000,4,3
28,26000000,4,2
54,222000000,7,2
78,729500000,2,3
22,11900000,6,3
59,389900000,4,2
39,40100000,1,3
25,37900000,4,3
20,802000000,5,5
51,535900000,8,3
55,9300000,7,1
59,2900000,5,1
37,4200000,6,2
28,47600000,7,2
25,376500000,2,4
28,48700000,3,3
53,6300000,2,2
31,6300000,4,2
33,760900000,1,5
26,9300000,2,3
80,500000,8,1
60,945800000,3,4
80,6100000,8,1
22,5100000,5,3
76,38000000,7,1
45,7600000,8,1
37,757500000,1,5
34,20200000,8,2
39,1600000,8,2
76,42200000,1,3
38,793800000,6,3
66,40600000,2,2
49,38700000,3,2
57,18600000,4,2
69,37900000,7,1
52,9100000,2,2
68,10500000,1,3
45,43900000,6,2
50,32200000,1,3
56,4700000,7,1
37,27100000,1,3
50,46000000,3,2
80,712400000,4,3
78,49100000,6,1
23,40900000,7,3
77,3900000,7,1
80,41900000,3,2
20,35500000,8,3
66,1900000,1,3
46,33900000,3,2
56,24400000,3,2
65,6500000,6,1
80,31700000,2,2
39,25200000,2,3
42,38200000,8,2
60,508000000,1,4
59,11200000,7,1
57,28100000,2,2
21,630700000,1,5
65,28200000,8,1
57,35600000,4,2
37,34500000,2,3
52,141100000,2,3
27,829200000,8,4
28,45100000,2,3
61,329900000,7,2
45,672300000,1,5
80,42600000,1,3
30,19700000,4,2
40,48200000,8,2
68,49400000,5,1
30,319800000,2,3
77,42100000,1,3
73,33800000,5,1
69,19000000,6,1
78,18500000,1,3
35,47500000,8,2
39,23500000,6,2
71,157100000,5,2
27,45700000,8,2
79,16300000,7,1
79,28900000,4,1
50,362900000,2,3
64,824300000,2,4
39,29800000,1,3
58,48100000,5,1
69,35300000,8,1
53,134000000,4,2
69,18200000,5,1
40,46200000,3,2
28,38500000,4,3
20,48400000,1,5
45,19200000,2,2
66,439600000,2,3
46,33300000,8,1
73,931400000,4,3
79,843100000,2,3
20,15100000,4,3
22,30400000,5,3
52,42800000,2,2
51,38700000,1,3
52,9600000,1,3
39,16800000,7,2
38,108900000,1,4
50,20700000,2,2
30,147900000,8,2
24,36800000,4,3
76,194600000,8,1
67,41600000,7,1
65,27900000,4,1
44,49100000,2,3
55,154300000,8,2
49,32100000,6,2
74,751900000,4,3
32,435800000,4,3
54,909900000,5,3
75,485200000,2,3
29,29900000,8,2
55,44300000,4,2
63,21800000,6,1
75,38900000,7,1
71,7600000,8,1
75,42300000,3,2
58,18100000,7,1
41,19100000,3,2
47,283500000,6,2
36,820200000,3,4
22,20900000,7,3
42,39900000,7,2
70,17000000,3,2
42,18500000,5,2
77,622300000,1,4
62,835400000,8,3
29,4300000,6,2
56,675400000,6,3
25,618300000,2,4
67,15900000,4,1
78,1100000,2,2
36,24700000,4,2
20,181400000,3,3
25,610600000,7,3
35,27400000,1,3
80,27200000,4,1
63,17200000,8,1
46,49400000,4,2
39,7700000,2,3
34,612000000,5,3
21,538300000,5,4
50,26900000,3,2
68,40300000,7,1
39,37600000,2,3
20,20000000,1,5
43,20800000,5,2
61,37200000,4,2
70,9200000,1,3
67,11200000,4,1
74,23300000,1,3
40,8100000,5,2
73,10400000,8,1
70,30500000,8,1
28,7800000,7,2
73,381000000,5,2
53,460500000,3,3
58,438400000,6,2
38,36200000,1,3
32,13900000,6,2
43,33900000,8,2
76,553200000,6,2
75,23700000,6,1
67,974000000,2,4
48,770200000,2,4
